sample,best available identification,reads/400,label
B1273,Anaerococcus,22,BellyButtonsMuseum2
B1273,Anaerococcus,24,BellyButtonsMuseum2
B1273,Anaerococcus,4,BellyButtonsMuseum2
B1273,Bacilli,1,BellyButtonsMuseum2
B1273,Bacilli,1,BellyButtonsMuseum2
B1273,Bacteroidetes,1,BellyButtonsMuseum2
B1273,Bacteroidetes,30,BellyButtonsMuseum2
B1273,Brevibacterium,2,BellyButtonsMuseum2
B1273,Carnobacteriaceae,1,BellyButtonsMuseum2
B1273,Carnobacteriaceae,1,BellyButtonsMuseum2
B1273,Clostridiales,5,BellyButtonsMuseum2
B1273,Corynebacterineae,2,BellyButtonsMuseum2
B1273,Corynebacterineae,59,BellyButtonsMuseum2
B1273,Corynebacterium,21,BellyButtonsMuseum2
B1273,Corynebacterium,5,BellyButtonsMuseum2
B1273,Dermabacter,1,BellyButtonsMuseum2
B1273,Dermabacter,2,BellyButtonsMuseum2
B1273,Finegoldia,1,BellyButtonsMuseum2
B1273,Finegoldia,1,BellyButtonsMuseum2
B1273,Finegoldia,1,BellyButtonsMuseum2
B1273,Finegoldia,1,BellyButtonsMuseum2
B1273,Finegoldia,57,BellyButtonsMuseum2
B1273,Firmicutes,1,BellyButtonsMuseum2
B1273,Lactobacillales,1,BellyButtonsMuseum2
B1273,Lactobacillales,1,BellyButtonsMuseum2
B1273,Lactobacillales,1,BellyButtonsMuseum2
B1273,Lactobacillales,23,BellyButtonsMuseum2
B1273,Microbacteriaceae,2,BellyButtonsMuseum2
B1273,Micrococcineae,1,BellyButtonsMuseum2
B1273,Micrococcineae,1,BellyButtonsMuseum2
B1273,Peptococcus,3,BellyButtonsMuseum2
B1273,Peptoniphilus,1,BellyButtonsMuseum2
B1273,Peptoniphilus,1,BellyButtonsMuseum2
B1273,Peptoniphilus,1,BellyButtonsMuseum2
B1273,Peptoniphilus,1,BellyButtonsMuseum2
B1273,Peptoniphilus,1,BellyButtonsMuseum2
B1273,Peptoniphilus,2,BellyButtonsMuseum2
B1273,Peptoniphilus,61,BellyButtonsMuseum2
B1273,Prevotella,7,BellyButtonsMuseum2
B1273,Staphylococcus,10,BellyButtonsMuseum2
B1273,unidentified,1,BellyButtonsMuseum2
B1273,unidentified,1,BellyButtonsMuseum2
B1273,Varibaculum,1,BellyButtonsMuseum2
B1273,Varibaculum,7,BellyButtonsMuseum2
B1275,Actinobacteridae,1,BellyButtonsMuseum2
B1275,Actinobacteridae,4,BellyButtonsMuseum2
B1275,Actinobacteridae,6,BellyButtonsMuseum2
B1275,Actinomycetaceae,1,BellyButtonsMuseum2
B1275,Actinomycetales,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,1,BellyButtonsMuseum2
B1275,Anaerococcus,14,BellyButtonsMuseum2
B1275,Anaerococcus,4,BellyButtonsMuseum2
B1275,Anaerococcus,5,BellyButtonsMuseum2
B1275,Bacillales,1,BellyButtonsMuseum2
B1275,Bacteroidetes,1,BellyButtonsMuseum2
B1275,Bacteroidetes,1,BellyButtonsMuseum2
B1275,Bacteroidetes,1,BellyButtonsMuseum2
B1275,Bacteroidetes,70,BellyButtonsMuseum2
B1275,Branhamella,1,BellyButtonsMuseum2
B1275,Campylobacter,1,BellyButtonsMuseum2
B1275,Campylobacter,4,BellyButtonsMuseum2
B1275,Clostridia,1,BellyButtonsMuseum2
B1275,Clostridia,1,BellyButtonsMuseum2
B1275,Clostridiales,1,BellyButtonsMuseum2
B1275,Clostridiales,1,BellyButtonsMuseum2
B1275,Clostridiales,1,BellyButtonsMuseum2
B1275,Clostridiales,1,BellyButtonsMuseum2
B1275,Clostridiales,10,BellyButtonsMuseum2
B1275,Clostridiales,2,BellyButtonsMuseum2
B1275,Clostridiales,4,BellyButtonsMuseum2
B1275,Clostridiales,7,BellyButtonsMuseum2
B1275,Corynebacterium,2,BellyButtonsMuseum2
B1275,Dialister,2,BellyButtonsMuseum2
B1275,Finegoldia,10,BellyButtonsMuseum2
B1275,Firmicutes,1,BellyButtonsMuseum2
B1275,Firmicutes,1,BellyButtonsMuseum2
B1275,Firmicutes,1,BellyButtonsMuseum2
B1275,Firmicutes,1,BellyButtonsMuseum2
B1275,Firmicutes,1,BellyButtonsMuseum2
B1275,Firmicutes,3,BellyButtonsMuseum2
B1275,Mobiluncus,8,BellyButtonsMuseum2
B1275,Peptococcus,1,BellyButtonsMuseum2
B1275,Peptoniphilus,3,BellyButtonsMuseum2
B1275,Peptoniphilus,9,BellyButtonsMuseum2
B1275,Porphyromonadaceae,1,BellyButtonsMuseum2
B1275,Porphyromonadaceae,1,BellyButtonsMuseum2
B1275,Porphyromonadaceae,52,BellyButtonsMuseum2
B1275,Porphyromonas,1,BellyButtonsMuseum2
B1275,Porphyromonas,1,BellyButtonsMuseum2
B1275,Porphyromonas,1,BellyButtonsMuseum2
B1275,Porphyromonas,11,BellyButtonsMuseum2
B1275,Porphyromonas,2,BellyButtonsMuseum2
B1275,Prevotella,8,BellyButtonsMuseum2
B1275,Staphylococcus,5,BellyButtonsMuseum2
B1275,Succiniclasticum,5,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,1,BellyButtonsMuseum2
B1275,unidentified,10,BellyButtonsMuseum2
B1275,unidentified,13,BellyButtonsMuseum2
B1275,unidentified,19,BellyButtonsMuseum2
B1275,unidentified,2,BellyButtonsMuseum2
B1275,unidentified,2,BellyButtonsMuseum2
B1275,unidentified,31,BellyButtonsMuseum2
B1275,unidentified,4,BellyButtonsMuseum2
B1275,unidentified,5,BellyButtonsMuseum2
B1275,unidentified,6,BellyButtonsMuseum2
B1275,Varibaculum,1,BellyButtonsMuseum2
B1275,Varibaculum,7,BellyButtonsMuseum2
B1275,Veillonellaceae,1,BellyButtonsMuseum2
B1275,Veillonellaceae,1,BellyButtonsMuseum2
B1278,Acidobacteriaceae,1,BellyButtonsMuseum2
B1278,Actinobacteridae,1,BellyButtonsMuseum2
B1278,Actinobacteridae,2,BellyButtonsMuseum2
B1278,Actinobacteridae,2,BellyButtonsMuseum2
B1278,Actinomycetales,1,BellyButtonsMuseum2
B1278,Actinomycetales,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,1,BellyButtonsMuseum2
B1278,Anaerococcus,2,BellyButtonsMuseum2
B1278,Anaerococcus,31,BellyButtonsMuseum2
B1278,Anaerococcus,65,BellyButtonsMuseum2
B1278,Bacillales,1,BellyButtonsMuseum2
B1278,Bacilli,2,BellyButtonsMuseum2
B1278,Bacilli,2,BellyButtonsMuseum2
B1278,Bacteroidetes,3,BellyButtonsMuseum2
B1278,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1278,Burkholderiales,1,BellyButtonsMuseum2
B1278,Corynebacterineae,1,BellyButtonsMuseum2
B1278,Corynebacterineae,1,BellyButtonsMuseum2
B1278,Corynebacterineae,1,BellyButtonsMuseum2
B1278,Corynebacterineae,1,BellyButtonsMuseum2
B1278,Corynebacterineae,127,BellyButtonsMuseum2
B1278,Corynebacterineae,2,BellyButtonsMuseum2
B1278,Corynebacterium,1,BellyButtonsMuseum2
B1278,Corynebacterium,1,BellyButtonsMuseum2
B1278,Corynebacterium,1,BellyButtonsMuseum2
B1278,Corynebacterium,2,BellyButtonsMuseum2
B1278,Corynebacterium,3,BellyButtonsMuseum2
B1278,Finegoldia,4,BellyButtonsMuseum2
B1278,Lactobacillales,1,BellyButtonsMuseum2
B1278,Novosphingobium,1,BellyButtonsMuseum2
B1278,Pelomonas,1,BellyButtonsMuseum2
B1278,Peptoniphilus,5,BellyButtonsMuseum2
B1278,Phenylobacterium,1,BellyButtonsMuseum2
B1278,Rhodospirillales,1,BellyButtonsMuseum2
B1278,Staphylococcaceae,1,BellyButtonsMuseum2
B1278,Staphylococcus,1,BellyButtonsMuseum2
B1278,Staphylococcus,115,BellyButtonsMuseum2
B1278,Streptococcus,1,BellyButtonsMuseum2
B1278,unidentified,1,BellyButtonsMuseum2
B1278,unidentified,2,BellyButtonsMuseum2
B1280,Actinobacteridae,1,BellyButtonsMuseum2
B1280,Actinobacteridae,1,BellyButtonsMuseum2
B1280,Actinobacteridae,38,BellyButtonsMuseum2
B1280,Actinomyces,1,BellyButtonsMuseum2
B1280,Aerococcaceae,1,BellyButtonsMuseum2
B1280,Aerococcaceae,1,BellyButtonsMuseum2
B1280,Aerococcaceae,1,BellyButtonsMuseum2
B1280,Aerococcaceae,27,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,1,BellyButtonsMuseum2
B1280,Anaerococcus,3,BellyButtonsMuseum2
B1280,Anaerococcus,3,BellyButtonsMuseum2
B1280,Anaerococcus,32,BellyButtonsMuseum2
B1280,Anaerococcus,4,BellyButtonsMuseum2
B1280,Anaerococcus,8,BellyButtonsMuseum2
B1280,Anaerococcus,9,BellyButtonsMuseum2
B1280,Bacillales,1,BellyButtonsMuseum2
B1280,Bacteroidetes,1,BellyButtonsMuseum2
B1280,Bacteroidetes,3,BellyButtonsMuseum2
B1280,Bradyrhizobiaceae,2,BellyButtonsMuseum2
B1280,Clostridiales,1,BellyButtonsMuseum2
B1280,Clostridiales,5,BellyButtonsMuseum2
B1280,Corynebacterineae,38,BellyButtonsMuseum2
B1280,Corynebacterium,1,BellyButtonsMuseum2
B1280,Corynebacterium,128,BellyButtonsMuseum2
B1280,Dermabacter,1,BellyButtonsMuseum2
B1280,Dermabacter,13,BellyButtonsMuseum2
B1280,Dermabacter,2,BellyButtonsMuseum2
B1280,Faecalibacterium,1,BellyButtonsMuseum2
B1280,Gammaproteobacteria,1,BellyButtonsMuseum2
B1280,Methylophilaceae,2,BellyButtonsMuseum2
B1280,Micrococcineae,1,BellyButtonsMuseum2
B1280,Nevskia,1,BellyButtonsMuseum2
B1280,Novosphingobium,4,BellyButtonsMuseum2
B1280,Phenylobacterium,1,BellyButtonsMuseum2
B1280,Rhodospirillales,2,BellyButtonsMuseum2
B1280,Staphylococcaceae,1,BellyButtonsMuseum2
B1280,Staphylococcus,49,BellyButtonsMuseum2
B1280,Terrimonas,1,BellyButtonsMuseum2
B1280,unidentified,2,BellyButtonsMuseum2
B1280,Varibaculum,1,BellyButtonsMuseum2
B1282,Actinobacteridae,1,BellyButtonsMuseum2
B1282,Actinobacteridae,1,BellyButtonsMuseum2
B1282,Actinomycetaceae,1,BellyButtonsMuseum2
B1282,Actinomycetales,1,BellyButtonsMuseum2
B1282,Actinomycetales,2,BellyButtonsMuseum2
B1282,Aerococcaceae,1,BellyButtonsMuseum2
B1282,Aerococcaceae,3,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,1,BellyButtonsMuseum2
B1282,Anaerococcus,23,BellyButtonsMuseum2
B1282,Anaerococcus,3,BellyButtonsMuseum2
B1282,Anaerococcus,31,BellyButtonsMuseum2
B1282,Anaerococcus,4,BellyButtonsMuseum2
B1282,Anaerococcus,7,BellyButtonsMuseum2
B1282,Anaerococcus,8,BellyButtonsMuseum2
B1282,Bacillales,1,BellyButtonsMuseum2
B1282,Bacillales,2,BellyButtonsMuseum2
B1282,Bacillales,4,BellyButtonsMuseum2
B1282,Bacillales,93,BellyButtonsMuseum2
B1282,Bacilli,1,BellyButtonsMuseum2
B1282,Bradyrhizobiaceae,1,BellyButtonsMuseum2
B1282,Burkholderiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,1,BellyButtonsMuseum2
B1282,Clostridiales,2,BellyButtonsMuseum2
B1282,Clostridiales,3,BellyButtonsMuseum2
B1282,Clostridiales,3,BellyButtonsMuseum2
B1282,Corynebacterineae,1,BellyButtonsMuseum2
B1282,Corynebacterineae,1,BellyButtonsMuseum2
B1282,Corynebacterineae,1,BellyButtonsMuseum2
B1282,Corynebacterineae,1,BellyButtonsMuseum2
B1282,Corynebacterineae,1,BellyButtonsMuseum2
B1282,Corynebacterineae,2,BellyButtonsMuseum2
B1282,Corynebacterineae,33,BellyButtonsMuseum2
B1282,Corynebacterium,18,BellyButtonsMuseum2
B1282,Corynebacterium,24,BellyButtonsMuseum2
B1282,Corynebacterium,6,BellyButtonsMuseum2
B1282,Dermabacter,2,BellyButtonsMuseum2
B1282,Firmicutes,2,BellyButtonsMuseum2
B1282,Nocardioidaceae,1,BellyButtonsMuseum2
B1282,Novosphingobium,1,BellyButtonsMuseum2
B1282,Peptoniphilus,2,BellyButtonsMuseum2
B1282,Peptostreptococcaceae Incertae Sedis,1,BellyButtonsMuseum2
B1282,Porphyromonas,1,BellyButtonsMuseum2
B1282,Rhodobacteraceae,1,BellyButtonsMuseum2
B1282,Rhodococcus,6,BellyButtonsMuseum2
B1282,Rhodococcus,69,BellyButtonsMuseum2
B1282,Staphylococcus,1,BellyButtonsMuseum2
B1282,Staphylococcus,4,BellyButtonsMuseum2
B1282,unidentified,1,BellyButtonsMuseum2
B1282,unidentified,1,BellyButtonsMuseum2
B1282,unidentified,1,BellyButtonsMuseum2
B1282,unidentified,3,BellyButtonsMuseum2
B1283,Actinobacteridae,1,BellyButtonsMuseum2
B1283,Actinobacteridae,12,BellyButtonsMuseum2
B1283,Actinomycetaceae,3,BellyButtonsMuseum2
B1283,Actinomycetales,1,BellyButtonsMuseum2
B1283,Anaerococcus,7,BellyButtonsMuseum2
B1283,Bacteroidetes,1,BellyButtonsMuseum2
B1283,Bacteroidetes,1,BellyButtonsMuseum2
B1283,Bacteroidetes,1,BellyButtonsMuseum2
B1283,Bacteroidetes,1,BellyButtonsMuseum2
B1283,Bacteroidetes,1,BellyButtonsMuseum2
B1283,Bacteroidetes,68,BellyButtonsMuseum2
B1283,Campylobacter,3,BellyButtonsMuseum2
B1283,Clostridiales,1,BellyButtonsMuseum2
B1283,Clostridiales,1,BellyButtonsMuseum2
B1283,Clostridiales,10,BellyButtonsMuseum2
B1283,Clostridiales,2,BellyButtonsMuseum2
B1283,Clostridiales,20,BellyButtonsMuseum2
B1283,Clostridiales,3,BellyButtonsMuseum2
B1283,Coriobacteriaceae,1,BellyButtonsMuseum2
B1283,Corynebacterineae,6,BellyButtonsMuseum2
B1283,Corynebacterium,1,BellyButtonsMuseum2
B1283,Corynebacterium,2,BellyButtonsMuseum2
B1283,Dermabacter,1,BellyButtonsMuseum2
B1283,Dialister,2,BellyButtonsMuseum2
B1283,Dialister,3,BellyButtonsMuseum2
B1283,Finegoldia,2,BellyButtonsMuseum2
B1283,Firmicutes,2,BellyButtonsMuseum2
B1283,Firmicutes,2,BellyButtonsMuseum2
B1283,Methylobacterium,1,BellyButtonsMuseum2
B1283,Mobiluncus,1,BellyButtonsMuseum2
B1283,Mobiluncus,15,BellyButtonsMuseum2
B1283,Novosphingobium,1,BellyButtonsMuseum2
B1283,Peptococcus,1,BellyButtonsMuseum2
B1283,Peptoniphilus,1,BellyButtonsMuseum2
B1283,Peptoniphilus,16,BellyButtonsMuseum2
B1283,Porphyromonadaceae,8,BellyButtonsMuseum2
B1283,Porphyromonas,1,BellyButtonsMuseum2
B1283,Porphyromonas,1,BellyButtonsMuseum2
B1283,Porphyromonas,29,BellyButtonsMuseum2
B1283,Porphyromonas,5,BellyButtonsMuseum2
B1283,Prevotella,2,BellyButtonsMuseum2
B1283,Prevotella,4,BellyButtonsMuseum2
B1283,Prevotellaceae,5,BellyButtonsMuseum2
B1283,Rhodospirillales,1,BellyButtonsMuseum2
B1283,Streptococcus,2,BellyButtonsMuseum2
B1283,Terrimonas,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,1,BellyButtonsMuseum2
B1283,unidentified,12,BellyButtonsMuseum2
B1283,unidentified,19,BellyButtonsMuseum2
B1283,unidentified,2,BellyButtonsMuseum2
B1283,unidentified,2,BellyButtonsMuseum2
B1283,unidentified,3,BellyButtonsMuseum2
B1283,unidentified,34,BellyButtonsMuseum2
B1283,unidentified,54,BellyButtonsMuseum2
B1283,unidentified,7,BellyButtonsMuseum2
B1283,Veillonellaceae,1,BellyButtonsMuseum2
B1284,Actinobacteridae,1,BellyButtonsMuseum2
B1284,Actinobacteridae,1,BellyButtonsMuseum2
B1284,Actinobacteridae,15,BellyButtonsMuseum2
B1284,Actinomyces,1,BellyButtonsMuseum2
B1284,Actinomycetales,1,BellyButtonsMuseum2
B1284,Actinomycetales,1,BellyButtonsMuseum2
B1284,Aerococcaceae,1,BellyButtonsMuseum2
B1284,Anaerococcus,1,BellyButtonsMuseum2
B1284,Anaerococcus,1,BellyButtonsMuseum2
B1284,Anaerococcus,1,BellyButtonsMuseum2
B1284,Anaerococcus,2,BellyButtonsMuseum2
B1284,Bacteroidetes,1,BellyButtonsMuseum2
B1284,Bacteroidetes,1,BellyButtonsMuseum2
B1284,Bacteroidetes,1,BellyButtonsMuseum2
B1284,Bacteroidetes,2,BellyButtonsMuseum2
B1284,Bacteroidetes,3,BellyButtonsMuseum2
B1284,Bacteroidetes,43,BellyButtonsMuseum2
B1284,Clostridiales,1,BellyButtonsMuseum2
B1284,Clostridiales,1,BellyButtonsMuseum2
B1284,Clostridiales,1,BellyButtonsMuseum2
B1284,Clostridiales,1,BellyButtonsMuseum2
B1284,Clostridiales,1,BellyButtonsMuseum2
B1284,Clostridiales,14,BellyButtonsMuseum2
B1284,Clostridiales,2,BellyButtonsMuseum2
B1284,Corynebacterineae,6,BellyButtonsMuseum2
B1284,Dialister,1,BellyButtonsMuseum2
B1284,Dialister,11,BellyButtonsMuseum2
B1284,Firmicutes,1,BellyButtonsMuseum2
B1284,Firmicutes,1,BellyButtonsMuseum2
B1284,Firmicutes,2,BellyButtonsMuseum2
B1284,Hallella,1,BellyButtonsMuseum2
B1284,Mobiluncus,1,BellyButtonsMuseum2
B1284,Mobiluncus,24,BellyButtonsMuseum2
B1284,Peptoniphilus,1,BellyButtonsMuseum2
B1284,Peptoniphilus,2,BellyButtonsMuseum2
B1284,Peptoniphilus,9,BellyButtonsMuseum2
B1284,Porphyromonadaceae,1,BellyButtonsMuseum2
B1284,Porphyromonadaceae,1,BellyButtonsMuseum2
B1284,Porphyromonadaceae,1,BellyButtonsMuseum2
B1284,Porphyromonadaceae,10,BellyButtonsMuseum2
B1284,Porphyromonas,1,BellyButtonsMuseum2
B1284,Porphyromonas,1,BellyButtonsMuseum2
B1284,Porphyromonas,1,BellyButtonsMuseum2
B1284,Porphyromonas,1,BellyButtonsMuseum2
B1284,Porphyromonas,2,BellyButtonsMuseum2
B1284,Porphyromonas,20,BellyButtonsMuseum2
B1284,Porphyromonas,3,BellyButtonsMuseum2
B1284,Prevotella,7,BellyButtonsMuseum2
B1284,Prevotellaceae,1,BellyButtonsMuseum2
B1284,Prevotellaceae,9,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,1,BellyButtonsMuseum2
B1284,unidentified,17,BellyButtonsMuseum2
B1284,unidentified,2,BellyButtonsMuseum2
B1284,unidentified,2,BellyButtonsMuseum2
B1284,unidentified,2,BellyButtonsMuseum2
B1284,unidentified,28,BellyButtonsMuseum2
B1284,unidentified,3,BellyButtonsMuseum2
B1284,unidentified,3,BellyButtonsMuseum2
B1284,unidentified,4,BellyButtonsMuseum2
B1284,unidentified,4,BellyButtonsMuseum2
B1284,unidentified,7,BellyButtonsMuseum2
B1284,unidentified,81,BellyButtonsMuseum2
B1284,Varibaculum,1,BellyButtonsMuseum2
B1284,Varibaculum,1,BellyButtonsMuseum2
B1285,Actinobacteridae,1,BellyButtonsMuseum2
B1285,Actinobacteridae,1,BellyButtonsMuseum2
B1285,Actinobacteridae,2,BellyButtonsMuseum2
B1285,Actinobacteridae,3,BellyButtonsMuseum2
B1285,Actinomycetales,1,BellyButtonsMuseum2
B1285,Actinomycetales,1,BellyButtonsMuseum2
B1285,Alcaligenaceae,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,1,BellyButtonsMuseum2
B1285,Anaerococcus,19,BellyButtonsMuseum2
B1285,Anaerococcus,2,BellyButtonsMuseum2
B1285,Anaerococcus,2,BellyButtonsMuseum2
B1285,Anaerococcus,2,BellyButtonsMuseum2
B1285,Anaerococcus,63,BellyButtonsMuseum2
B1285,Anaerococcus,8,BellyButtonsMuseum2
B1285,Anaerococcus,82,BellyButtonsMuseum2
B1285,Branhamella,1,BellyButtonsMuseum2
B1285,Branhamella,2,BellyButtonsMuseum2
B1285,Branhamella,32,BellyButtonsMuseum2
B1285,Chloroplast,1,BellyButtonsMuseum2
B1285,Chloroplast,1,BellyButtonsMuseum2
B1285,Clostridia,1,BellyButtonsMuseum2
B1285,Clostridia,1,BellyButtonsMuseum2
B1285,Clostridiales,1,BellyButtonsMuseum2
B1285,Clostridiales,28,BellyButtonsMuseum2
B1285,Corynebacterineae,1,BellyButtonsMuseum2
B1285,Corynebacterineae,3,BellyButtonsMuseum2
B1285,Corynebacterineae,75,BellyButtonsMuseum2
B1285,Corynebacterium,1,BellyButtonsMuseum2
B1285,Corynebacterium,20,BellyButtonsMuseum2
B1285,Finegoldia,1,BellyButtonsMuseum2
B1285,Finegoldia,8,BellyButtonsMuseum2
B1285,Lactobacillaceae,1,BellyButtonsMuseum2
B1285,Moraxellaceae,1,BellyButtonsMuseum2
B1285,Peptoniphilus,1,BellyButtonsMuseum2
B1285,Peptoniphilus,1,BellyButtonsMuseum2
B1285,Peptoniphilus,1,BellyButtonsMuseum2
B1285,Peptoniphilus,7,BellyButtonsMuseum2
B1285,Porphyromonadaceae,1,BellyButtonsMuseum2
B1285,Prevotella,1,BellyButtonsMuseum2
B1285,Staphylococcus,5,BellyButtonsMuseum2
B1285,Streptococcus,1,BellyButtonsMuseum2
B1285,unidentified,1,BellyButtonsMuseum2
B1285,unidentified,1,BellyButtonsMuseum2
B1285,unidentified,1,BellyButtonsMuseum2
B1286,Actinobacteridae,3,BellyButtonsMuseum2
B1286,Actinomycetaceae,2,BellyButtonsMuseum2
B1286,Actinomycetales,1,BellyButtonsMuseum2
B1286,Actinomycetales,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,1,BellyButtonsMuseum2
B1286,Anaerococcus,11,BellyButtonsMuseum2
B1286,Anaerococcus,19,BellyButtonsMuseum2
B1286,Anaerococcus,2,BellyButtonsMuseum2
B1286,Campylobacter,1,BellyButtonsMuseum2
B1286,Campylobacter,1,BellyButtonsMuseum2
B1286,Campylobacter,34,BellyButtonsMuseum2
B1286,Campylobacterales,1,BellyButtonsMuseum2
B1286,Campylobacterales,2,BellyButtonsMuseum2
B1286,Clostridia,1,BellyButtonsMuseum2
B1286,Clostridiales,1,BellyButtonsMuseum2
B1286,Clostridiales,1,BellyButtonsMuseum2
B1286,Clostridiales,1,BellyButtonsMuseum2
B1286,Clostridiales,1,BellyButtonsMuseum2
B1286,Clostridiales,1,BellyButtonsMuseum2
